STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MUS,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Mauritius,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,31.153846153846153,30.105017502917153,32.68817204301075,27.704752275025278,22.80534351145038,26.843910806174957,25.923016496465046,24.517512508934953,27.6332899869961,20.757097791798106,29.569178852643418,28.689691261119833,27.586153846153845,27.223823246878005,27.356581986143187,25.00836267605634,22.246808510638296,22.400811359026367,23.26202581149785,23.629802095459837,21.495723317218296,20.069733479372033,20.288420300214437,20.62222991689751,20.351719441607084,22.763096429763095,21.902366863905325,20.19910227637063,20.927499201533056,21.95241038318912,24.14850798056905,21.682820855614974
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PAN,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Panama,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,85.26869597895528,74.40860215053763,66.72407853944196,74.26120114394662,71.97262719428743,69.13895993179881,79.0010460251046,72.17970871389781,51.610594130279175,68.86462882096069,74.37466748516472,52.771857923497265,67.40865293784243,54.10993543758968,69.2858878666898,67.40861506778788,63.17281683085657,60.40706319702602,65.08498054474708,59.18351409978308,59.715969118244615,55.1530299156226,65.1877252121353,60.79962045099353,58.34758264240336,67.75900922778048,68.92421458754363,74.15033508422387,80.42265464607694,54.93835851648352,78.44740212221004,79.278975629905
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CUB,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Cuba,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,10.250266240681576,10.33441533932211,12.289824926330386,8.807489547355027,7.90639364814041,6.1321133317280685,7.683590208522212,7.069136151562279,6.191687871077184,6.789953077560034,6.873336881319851,6.571017713576051,6.657748901203899,5.364958886780519,5.6070103620314695,3.1762482075348717,3.035399842127634,3.0327450201464163,3.9610793686711547,3.886958483754513,3.2365925159510263,3.2270833333333333,3.713696548730193,4.437931034482759,4.020241660642363,3.955293769716088,3.9688630364649526,3.8429321918474564,3.646254259250372,4.279814519634836,4.8668590921018104,5.1880495043960355
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TSA,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,South Asia (IDA & IBRD),Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,25.427082295920062,23.661305898875547,21.527051467996465,20.470332968106526,22.153360977630076,18.188862141351155,16.52456792217203,16.717103591591044,17.42092259710912,16.05360329480917,14.79934474277312,14.330541663498073,13.474661036189467,12.312369920682272,13.427964244178234,14.84848351851649,16.539915009049285,17.442755150019515,17.69309107186859,15.922031947817732,15.65624433581757,15.842828931208775,16.530469383240575,15.898884002675418,16.274180502759325,15.337158808842668,13.911116275036461,14.399501351725974,15.248682509977513,16.913691098105907,19.82075960507575,19.318493440895406
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HUN,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Hungary,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.6857504571669715,0.7275639955945666,0.6438377781284519,0.622816345131399,0.6146501566462779,0.6437768240343348,0.7324023938444001,0.7599514083114388,0.578112395805324,0.6502431803764009,0.6905174618510415,0.7057531237127558,0.6554747351826756,0.9840386586615903,2.7745045686483922,5.230590670097326,4.1638361359770215,4.712937937937938,5.887145534041224,8.061908209869667,8.081185946322014,7.518698464699186,7.6392088927385595,9.200699808542947,10.716661565146413,10.63580368906456,10.212557206444737,10.572687224669604,11.744160663610566,13.677058120206468,15.828800458058975,19.14451827242525
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LAO,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Lao PDR,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,99.6551724137931,96.53718091009989,,,,,,,,,,97.79520563682316,,,98.18733897681267,68.59401659460092,62.875362225513555,61.73155279142085,86.44620901639344,66.09182345876702,63.291105421351446
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KHM,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Cambodia,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,0.0,0.0,0.0,0.0,0.0,8.959821428571429,5.946954813359529,4.06043956043956,5.37221494102228,3.5509202453987734,4.610995850622407,4.519932145886344,3.8351206434316354,3.614709851551957,4.527646129541864,4.038385826771654,6.539114043355325,36.412999322951926,56.65521003818876,60.058675078864354,48.587078651685395,46.0111837577426,41.105354558610706,57.21596904678157,47.312375249500995,46.94533054669453,56.401881062016265
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TMN,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,18.05847059616638,17.57067444160448,17.836657184833236,16.385606894090202,15.968025292601018,15.330319900181399,14.278160526274863,13.830263354189883,13.17485743223903,11.373292355054941,10.466925006658068,10.57622359667427,10.536916592471872,11.812966792462335,11.596566800230189,12.858052928868672,12.856285740317533,12.009976369273161,9.365966300824281,9.367712804209544,9.379340899934716,9.638732708394283,9.345790942687962,9.591252199235823,8.976187902344174,8.92870050770666,9.264796669854412,8.3704765317539,8.7344621784427,11.175649220073517,11.006017249774045,9.947200016297344
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Vietnam,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,61.84771339707407,68.58849077090119,74.47707367336425,74.70455824423186,75.2197265625,72.2419442927362,70.86874409820585,60.92933305456826,51.15732202139432,58.46597903136805,52.961070742818414,53.284533455305805,49.33425522404738,43.67203420891875,39.00707654353048,33.87386312807514,31.77746185509067,31.23750895415473,34.22400403291733,36.64434024646829,38.685647450554775,41.07132562072412,48.106750459214915,48.62930219443016,44.48266566450093,35.39641904244281,36.029092158416496,45.17160934789264,39.5259564601314,30.86737701871748,35.73447137068395,41.16973210163486
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSA,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Sub-Saharan Africa (excluding high income),Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,18.02469243980232,19.529904804434732,18.498053063726548,17.469478636091594,16.86531440162272,17.018544767768308,16.37203346865367,16.08934088293251,17.11366538952746,17.963696393019845,21.168785822436277,22.308934648117816,21.263591100531784,20.906997987760214,21.19309783708819,22.903038489510514,22.415438774221847,21.317021782351336,21.96469744913633,23.526935240152955,23.390137966509357,22.996089833899998,23.061965404864697,23.707536774412226,24.859689090680874,24.160675581803513,23.345352144218126,25.743463400469242,27.200714587752785,28.565077137887567,29.772283088668992,30.34877239046437
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BWA,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Botswana,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045112781954887216,0.060669456066945605,0.3105413105413105,0.25757575757575757,0.12483801295896327,0.11215897608622431,0.1947231512448904,0.1808862433862434,0.17426662794074935,0.18378712871287128,0.2723521320495186,0.25404732254047324
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KOR,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,"Korea, Rep.",Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,5.826914446388174,2.9070446019174656,2.3044318857822725,2.81145318232573,1.3777206904439323,1.6083299959951942,1.3586043340918474,1.2774012496028804,1.9842375785265562,1.7650131847355592,1.9753385331096625,1.9602089513736618,1.6849106954536144,2.058733433900323,1.6685292863197334,1.4379088343073478,1.4218289812567007,1.4701535187119406,1.6230175982458461,1.7221308131940658,1.8896008217632547,2.0466332671046006,2.0998995064984554,2.3936103826638635,2.5244082346748904,2.598460414022814,3.5181576301200423,3.9750706754711262,4.537970186845712,5.271464269061084,6.230047809529259,6.588347685898306
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MEX,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Mexico,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,24.693319060403844,22.388930371476572,25.655557562620423,25.39635741820406,19.021824088737247,23.650228574431193,24.664692341351124,19.957251944857397,17.586558715113217,20.907524411257896,19.79515740853288,17.09735125334131,15.046237529843598,12.119893995775072,14.442451690567085,15.195451572768457,15.332108874674653,14.08873567031451,17.537439568681908,12.947074355842886,16.60202441051474,14.888217632428184,13.785438779794745,13.297415286302867,17.53216139571137,15.264607542470241,15.295700470710315,15.960995253047198,15.907939491331973,16.877136126901597,20.752885421757256,24.385727343915157
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRK,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,"Korea, Dem. People's Rep.",Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,56.317689530685925,57.03422053231939,57.48987854251012,60.18099547511312,59.74025974025974,61.73913043478261,58.68544600938967,55.44041450777202,60.0,55.376344086021504,52.57731958762887,52.475445544554454,53.701709142394826,55.81641108677017,56.892545057345714,57.32199912701878,56.25881513841217,61.70991124947726,60.6369709507801,53.19420450193609,56.544365216657525,62.86320350442814,62.79733060503185,62.014971955853085,63.21865457573794,52.7077092858269,53.636147195188165,50.73870200475705,51.50629308962642,46.3481049807144,53.44649093630467,63.24212790925093
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PHL,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Philippines,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,45.4248490143199,42.508479862762684,39.19597989949749,40.24605891869521,39.99474703700056,36.85700661620075,36.95207998474405,33.43468100610599,33.609000865467834,44.492179957520754,42.94828880547582,37.34865037194474,35.6985165163926,33.4695882130714,33.77731114963275,32.41678010147259,36.0824014229611,31.659861434970054,33.98147021587938,32.676398398139774,26.3783620206076,28.763646351335726,28.547894296567517,26.5409082454229,25.736972897413995,25.528593789814714,24.32513188761743,24.68577937903995,23.489705705464896,20.93682632189436,21.390369023635202,22.721110375484727
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UZB,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Uzbekistan,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,11.802929427430094,11.134496446044494,12.337215925831353,14.970803068221123,14.97071129707113,13.04027142646408,14.366234395297123,12.54397012203066,12.53510395123544,12.545458552820083,12.545345909265503,12.425196522029234,12.52302771423366,15.633334701079152,18.129137407191294,18.105528165320468,18.552650233933527,13.058293036257169,22.6213708232108,18.621639422789055,15.584415584415584,15.33974698886448,15.267175572519085,14.817117776152159,14.52943708193605,14.112345851041594,13.802885024779876,13.328329496876027,9.387131137115237,10.180226975807086,7.542556390977444,7.076776480809382
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HND,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Honduras,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,98.27511858559724,98.55072463768117,93.55527102005975,88.13427010148321,77.81584582441113,61.32697947214076,66.48190414085425,66.4859693877551,56.3103953147877,59.53177257525084,62.27747402952433,48.92829803521306,39.25832127351664,38.35051098064797,29.307754606195584,32.33237410071943,36.26176176176176,37.550726927939316,38.43061472915399,43.301596433194305,46.33706115515289,44.65371024734983,45.24427873489329,42.58739537173806,40.60830717218064,45.916436387752846,52.11397019406026,61.23117765742806,66.76427765815647,57.20439395361938,57.48458193318837,64.62095323741008
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MMR,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Myanmar,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,48.143664245359155,46.32050803137841,50.66755674232309,50.369276218611525,44.90818030050083,40.049321824907516,41.85044359949303,37.930258717660294,22.928243537086253,22.3755119637853,39.32551778038296,45.91746641074856,44.244475138121544,40.84129032258065,45.57657336423605,52.345246010638306,56.655418559377026,59.684794499140494,64.53125943823618,78.3324238943136,73.98608695652173,74.28601572990601,72.65010031004925,94.14549314173742,74.38788050003531,68.08996994740797,69.2753104374091,65.04565374428124,70.19409144196952,69.67683889298117,62.19114470842333,62.073929368784256
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UMC,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Upper middle income,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,26.142373767581127,26.00716854969812,25.82908362416078,27.157778191267955,27.09644630673492,27.780203674030425,27.312706497276945,26.677688724077647,27.150837389651556,26.018531853391075,25.629722713859266,24.976489570197128,24.480101930650196,22.7406292565653,23.116934459748293,22.976614958984076,22.242303821601777,21.40007612609655,22.354320224156933,22.560947579373842,23.254751270437904,21.874389733138482,23.468624426877106,23.113379226782214,23.826189986769997,25.212616415853212,26.6837792037482,26.63168653906265,27.448365729763335,28.57917313143558,29.50977352581597,29.1678730768857
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KAZ,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Kazakhstan,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,8.429943121344946,8.373650911797544,8.302197071377613,9.850989101802593,13.824419778002017,12.497562292794887,12.417426064568584,12.498076923076923,12.49567606063689,12.910017263884797,14.67344712025563,14.212849781029602,15.237736107778273,13.465693796386184,11.950108297856449,11.643845711674798,10.745635457805937,10.705240345700933,9.212344541685859,8.639308855291576,9.706483072381,9.123876839211881,8.191451996940216,7.504806712906824,8.7306263770853,10.32591802529331,12.704064714392826,11.331388813519903,10.245046652540797,10.576241848105767,10.931490666426189,10.997688524305254
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAR,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Early-demographic dividend,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,25.921652595493526,25.42260042697641,25.14524023780792,25.17477334213798,24.831813994854365,23.923635362582964,23.32844280590876,22.585837832261614,22.101209434427496,21.38331565680042,21.344881437658472,20.24804210154249,19.7682094479547,18.925641533850204,19.768491315105532,19.955155938432775,20.500470863247386,19.52422722064885,19.56456038313909,18.590119282676362,18.702283501787747,18.864104871158123,18.77353189923828,18.63541902247519,18.124156865473378,17.960311703040908,17.631716318488895,17.813677029594896,18.320440101044504,19.918895341646888,21.567371882235673,20.6703023646835
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,WLD,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,World,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,19.288367436382316,19.15031209489582,19.077049496102152,19.71216494187808,19.45904272576027,19.76502066422375,19.42527076633749,19.309658468543123,18.966602829596255,18.595389598803322,18.886342003988272,18.393845890711432,18.31717963833569,17.81253450404917,18.2608498760787,18.40701756424144,18.509949639709923,18.289547275776023,19.012979425955983,19.730863902309228,19.86713720388345,20.129852189710913,21.203140907065112,21.790796291682742,22.431385060708735,22.985284925034346,23.887901501553756,24.528450722085203,25.173390478090514,26.192965157606558,28.099222284205034,27.878485373149186
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NCL,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,New Caledonia,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,27.29223139290359,21.632891479862124,18.80408811861946,18.67018583723457,20.109188003623707,18.97326169137323,16.936039340691025,22.20509626861799,26.397056477769386,22.550233895980266,15.003307173047242,18.840701654938467,20.090236214276032,20.5069961476277,11.670458508394638,14.089645407662335,9.231457371523506,13.452161899274515,11.74678489567944,13.740359550157336,15.603898654772324,22.477404721811748
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PAK,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Pakistan,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,44.92607437687469,44.55886649138183,43.253431673837326,38.37617975753268,42.681355615722154,40.74301666169215,35.27780126849894,35.49191537285818,34.31099834933056,29.321982365460624,28.53072699512596,26.577053707027474,28.93696502166332,32.435345787455155,32.607983276693645,31.450351920879214,33.109639253459314,33.12257868933003,32.80670406915823,31.09091099761947,33.44232073232752,33.449290146177304,32.18263719115735,31.811262923248396,32.57101731035256,33.130083200057506,30.70227517555867,27.685519931137975,28.870085815873214,31.76346185496058,32.24039481312839,28.28081244327606
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBY,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Libya,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016892783613999894,0.00547364268455052,0.008424488355681015,0.01090732810858851,0.013341465274071816,0.014965464313123561,0.01675830507358509,0.018060077400331716,0.025693295895996,0.022727935813274983,0.020547041911745313,0.02064615303066444,0.02076724160912799,0.02479312539783577,0.02340674859529461,0.02279710865938954,0.02249624581263717,0.026407674836435132,0.022394710363662498
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARE,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,United Arab Emirates,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074797544866858036,0.01960638218607968,0.022594994805168606,0.02234000489540773,0.07836719850902314,0.26356343043459607,0.24020473689581814,0.24815412034286682,0.5576957374710183,0.885151528519123,2.645867941699048,3.7831986017041728,4.201345839036041
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JAM,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Jamaica,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,7.5671277461350686,6.7389255419415655,4.45162894802288,4.708944628490299,5.594554350138268,5.658958450836623,6.38144885852957,6.307378442706563,5.165155440414508,4.988272087568413,1.7140478353012412,1.4815204326923077,2.0043265070666285,2.4729918835712286,2.7837051406401554,3.018862840204797,3.3590258263080424,4.018845897264843,5.62541567695962,5.185754189944134,5.382150486589129,6.432330827067669,6.940851166145707,6.58965102286402,7.1399127061105725,7.147501213003396,8.326245999085504,11.688442211055277,12.265394228584412,12.010495757034391,13.125294394724445,12.754799907471664
